company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
COMMERCIAL SERVICES PROPERTY LIMITED,16141946,active,ltd,,,2024-12-18,,2024-12-18,[68209],65 Knowl Piece Wilbury Way Hitchin United Kingdom SG4 0TY,,,
JOCTEN LIMITED,16457641,active,ltd,,,2025-05-19,,2025-05-19,[46190, 52290],11 Falcon Close Falcon Close Hatfield United Kingdom AL10 8QY,,,
SONNY STORES LTD,16423496,active,ltd,,,2025-05-01,,2025-05-01,[56101],20 The Causeway Bishop's Stortford England CM23 2EJ,,,
CTRL COMPLIANCE LIMITED,16599555,active,ltd,,,2025-07-22,,2025-07-22,[70229],20 The Causeway Bishop's Stortford England CM23 2EJ,,,
TREVOR ARMS GLYNDE LTD,16330136,active,ltd,,,2025-03-20,,2025-03-20,[11030, 11050, 56101, 56302],20 The Causeway Bishop's Stortford England CM23 2EJ,https://www.thetrevor.co.uk,,Confirmed
HDSETS LTD,16525188,active,ltd,,,2025-06-17,,2025-06-17,[32990, 43999, 59111],Wellington House London Colney United Kingdom AL2 1HA,,,
PROGREDI CAPITAL LTD,16343755,active,ltd,,,2025-03-26,,2025-03-26,[70221],20 The Causeway Bishop's Stortford England CM23 2EJ,,,
WE ARE THE TALENT TEAM LIMITED,16464252,active,ltd,,,2025-05-21,,2025-05-21,[78109, 78300],Palmers Barn Station Road Tring United Kingdom HP23 4QS,,,
OPC SOFTWARE LTD,16526870,active,ltd,,,2025-06-18,,2025-06-18,[62012, 62020],1 Molteno Road Watford England WD17 4UD,,,
THOSE WONDERFUL FOLKS LIMITED,16232921,active,ltd,,,2025-02-05,,2025-02-05,[70229],9 Cannon Street St. Albans United Kingdom AL3 5JR,,,
ZALA TRADING LIMITED,16246332,active,ltd,,,2025-02-12,,2025-02-12,[45112, 45320, 96090],28 Wansford Park Wansford Park Borehamwood United Kingdom WD6 2PH,,,
WITHERS & CURLING LIMITED,16612792,active,ltd,,,2025-07-29,,2025-07-29,[68310],Sas House Kings Langley United Kingdom WD4 9JB,https://www.withersandcurling.co.uk,,Confirmed
INNISOWEN LTD.,16237392,active,ltd,,,2025-02-07,,2025-02-07,[74902],6 Westcombe Drive Barnet United Kingdom EN5 2BE,,,
HOUZLOCATE LTD,16136861,active,ltd,,,2024-12-16,,2024-12-16,[99999],28 Homewood Avenue Cuffley United Kingdom EN6 4QR,,,
FINCH PROPERTY SOLUTIONS LIMITED,16253092,active,ltd,,,2025-02-14,,2025-02-14,[41100, 43120, 43220, 43290],24 Langbridge Close Hitchin United Kingdom SG4 9EL,,,
SATKOL MEDICAL CONSULTANCY LTD,16520725,active,ltd,,,2025-06-16,,2025-06-16,[70229, 86220],65 Knowl Piece Wilbury Way Hitchin England SG4 0TY,,,
TROOPERS RECRUITMENT LIMITED,16596166,active,ltd,,,2025-07-21,,2025-07-21,[78200],171 Cleveland Way Stevenage England SG1 6BX,,,
BB CARPENTRY & BUILDERS LTD,16112984,active,ltd,,,2024-12-02,,2024-12-02,[41100, 43320],St Christophers House Letchworth Garden City England SG6 1PT,http://www.bb-carpentry.co.uk,info@bb-carpentry.co.uk,Confirmed
SGT GLOBAL LIMITED,16618204,active,ltd,,,2025-07-31,,2025-07-31,[73110],The Mews House Watford England WD17 2DQ,,,
NEXT GEN IT SKILLS LTD,16594458,active,ltd,,,2025-07-21,,2025-07-21,[62020],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,,,
SHREEJI FOOD CORNER LTD,16114357,active,ltd,,,2024-12-03,,2024-12-03,[56103],78 Queens Road Watford United Kingdom WD17 2LA,,,
PREGAME INDUSTRIES LIMITED,16249543,active,ltd,,,2025-02-13,,2025-02-13,[93199],12 West Street Ware United Kingdom SG12 9EE,,,
EZ TUITION LIMITED,16402157,active,ltd,,,2025-04-23,,2025-04-23,[85590, 85600],4 Savill Close Waltham Cross United Kingdom EN7 6WS,,,
CAROUSEL RECORDINGS LTD,16471137,active,ltd,,,2025-05-23,,2025-05-23,[59200],7 Rainbow Close St. Albans AL3 7LF,,,
O'LEARY PROPERTY LTD,16164823,active,ltd,,,2025-01-06,,2025-01-06,[68209],West Clayton Business Centre Chorleywood United Kingdom WD3 5EX,,,
PEAKS MANAGEMENT LIMITED,16614529,active,ltd,,,2025-07-29,,2025-07-29,[68320, 70229],Great North Business Centre Hatfield England AL9 5BL,,,
ATINA TOPPIN & KELECHI LTD,16283212,active,ltd,,,2025-02-28,,2025-02-28,[68100],Suites 9 - 12 The Hive Old Stevenage England SG1 3HW,,,
GHKPROPERTY LTD,16338539,active,ltd,,,2025-03-24,,2025-03-24,[68100, 68209],Suite 13, 5 Hercules Way Leavesden Park Watford United Kingdom WD25 7GS,,,
MILLION AIR TRADING LTD,16375154,active,ltd,,,2025-04-09,,2025-04-09,[46160, 46420, 47820],6 Dinsdale Gardens Barnet United Kingdom EN5 1HE,,,
LEXCAP IP LIMITED,16296863,active,ltd,,,2025-03-06,,2025-03-06,[64999],Suite 208 C/O Novus Partnership Limited Hemel Hempstead United Kingdom HP2 7DX,https://www.lexcap.global,info@lexcap.global,Confirmed
JEFFERIES LONDON LTD,16391352,active,ltd,,,2025-04-16,,2025-04-16,[68310],Building 18 Gateway 1000 Whittle Way Stevenage England SG1 2FP,,,
GTK INNOVATIONS LTD,16208510,active,ltd,,,2025-01-26,,2025-01-26,[47910],14a Meadway Court Stevenage England SG1 2EF,,,
SOUL LOUNGE LIMITED,16383242,active,ltd,,,2025-04-11,,2025-04-11,[56101],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
HEYLAND & WHITTLE SOAP AND HERBAL MERCHANTS LIMITED,16363879,active,ltd,,,2025-04-03,,2025-04-03,[20411],The Fragrance House Letchworth United Kingdom SG6 1JY,https://www.heylandandwhittle.co.uk,customerservices@heylandandwhittle.co.uk,Confirmed
RIDGEWOOD CONSULTING LIMITED,16234651,active,ltd,,,2025-02-06,,2025-02-06,[01430, 78300],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
HUSSEIN TAKI ORTHOPAEDICS LTD,16386435,active,ltd,,,2025-04-14,,2025-04-14,[86220, 86900],18-20 High Street Stevenage United Kingdom SG1 3EJ,,,
STANFORD HART LIMITED,16366010,active,ltd,,,2025-04-04,,2025-04-04,[43290],C/O Quantum, Imex House, Hemel Hempstead England HP2 7DX,https://stanfordhartbathroomsandkitchens.com,Info@stanfordhart.com,Confirmed
FLEXFIT COACHING LTD,16306746,active,ltd,,,2025-03-11,,2025-03-11,[93130],159 High Street Barnet United Kingdom EN5 5SU,https://flexfitcoaching.co.uk,,Confirmed
VENIVICI LTD,16374125,active,ltd,,,2025-04-08,,2025-04-08,[46220, 86900, 87200, 87900],109 Highlands Watford United Kingdom WD19 4LZ,,,
SOULY ELECTRONICS LTD,16614007,active,ltd,,,2025-07-29,,2025-07-29,[47410, 47421, 47910],Souly Electronics Ltd Theobald Street Borehamwood England WD6 4PJ,https://www.soulyelectronics.com,,Confirmed
SAHANA GROUP LTD,16468839,active,ltd,,,2025-05-22,,2025-05-22,[74909],FACTOTUM GROUP LLP Borehamwood WD6 4PJ,,,
KAY’S KAFE LTD,16264890,active,ltd,,,2025-02-20,,2025-02-20,[56103],308 Whippendell Road Watford WD18 7PD,,,
TB CATERING LTD,16395946,active,ltd,,,2025-04-18,,2025-04-18,[56210],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,https://www.tb-catering.com,,Confirmed
ROSE CLARK CFO SERVICES LTD,16569354,active,ltd,,,2025-07-08,,2025-07-08,[70221],Fao Workwell Accountancy Ground Floor East, Hyde Watford England WD17 1HZ,,,
RYAN FARLEY CONSULTING LTD,16537579,active,ltd,,,2025-06-24,,2025-06-24,[82990],Building 18 Gateway 1000 Whittle Way Stevenage England SG1 2FP,,,
STOLEAR COMPOSITES LTD,16373225,active,ltd,,,2025-04-08,,2025-04-08,[29320],Unit 10 Bell Farm Royston England SG8 8ND,,,
FORTESSENCE LIMITED,16205703,active,ltd,,,2025-01-24,,2025-01-24,[80100],1 Chipmunk Chase Hatfield AL10 9GH,,,
PROJECT GLOW HOLDINGS LIMITED,16398873,active,ltd,,,2025-04-22,,2025-04-22,[64209],24 Church Street Rickmansworth United Kingdom WD3 1DD,,,
DIGICHEQUES LIMITED,16456071,active,ltd,,,2025-05-19,,2025-05-19,[64999],10 Fairway Close Harpenden United Kingdom AL5 2NN,https://digicheques.com,richard@digicheques.com,Confirmed
BURGEON FACILITIES MANAGEMENT LIMITED,16315705,active,ltd,,,2025-03-14,,2025-03-14,[81100],21 Westfield Close Waltham Cross England EN8 7EY,,,
777 GLS & VMB LIMITED,16364537,active,ltd,,,2025-04-04,,2025-04-04,[47890],24 Cunningham Avenue Hatfield AL10 9LR,,,
SPONG MEDIA LIMITED,16296182,active,ltd,,,2025-03-05,,2025-03-05,[73120],The Coach House Sawbridgeworth United Kingdom CM21 9AE,,,
TEN DEVELOPMENT ADVISORY LIMITED,16289847,active,ltd,,,2025-03-04,,2025-03-04,[41100, 68100, 70229, 74902],24 Ridgehurst Avenue Watford United Kingdom WD25 7AY,,,
TANA MEDICAL LIMITED,16478113,active,ltd,,,2025-05-27,,2025-05-27,[86220],18-20 High Street Stevenage United Kingdom SG1 3EJ,,,
HOPE AND DREAMS PROPERTIES LIMITED,16319850,active,ltd,,,2025-03-17,,2025-03-17,[68209],147a High Street Waltham Cross England EN8 7AP,,,
AXEN CLINICS LIMITED,16474734,active,ltd,,,2025-05-27,,2025-05-27,[86900],Unit 1l Hertfordshire Business Centre Alexander Road St. Albans England AL2 1JG,,,
WALLOP RIGGING SERVICES LTD,16468834,active,ltd,,,2025-05-22,,2025-05-22,[59113],141 Manor Way Borehamwood England WD6 1BZ,,,
THE 147 CLUB LTD,16411380,active,ltd,,,2025-04-28,,2025-04-28,[56290, 56301, 93120],207 Crescent Road 207 Crescent Road Hertfordshire United Kingdom EN4 8SB,,,
CASSON SQUARE SPV LTD,16477124,active,ltd,,,2025-05-27,,2025-05-27,[68100],3 Rounton Close Watford United Kingdom WD17 4DU,,,
SHREWNESS PROPERTY GROUP LIMITED,16255446,active,ltd,,,2025-02-17,,2025-02-17,[68100],The Howarth Armsby Suite Studio House Waltham Cross United Kingdom EN8 9SH,,,
SYL LEGACY PARTNERS LTD,16474549,active,ltd,,,2025-05-27,,2025-05-27,[93199],3 Rounton Close Watford United Kingdom WD17 4DU,,,
STARBRIDGE GROUP (NATIONAL) LIMITED,16317322,active,ltd,,,2025-03-14,,2025-03-14,[69201, 69202, 69203],C/O Starbridge Hertfordshire England EN6 4RY,,,
S LASSEN PROPERTIES LTD,16490613,active,ltd,,,2025-06-02,,2025-06-02,[68209],Flat 3, 52 Shakespeare Street Watford England WD24 5HF,,,
DONOHOE DECORATING LTD,16310206,active,ltd,,,2025-03-12,,2025-03-12,[43341, 96090],First Floor 7 Viewpoint Office Village Stevenage United Kingdom SG1 2EQ,,,
CAFFE JUMA LTD,16310247,active,ltd,,,2025-03-12,,2025-03-12,[56102],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
COLLISON PLACE LIMITED,16303184,active,ltd,,,2025-03-10,,2025-03-10,[98100],25 Rooks Hill Welwyn Garden City United Kingdom AL8 6EU,,,
71STALBANS LTD,16262137,active,ltd,,,2025-02-19,,2025-02-19,[56103, 56290],44 New House Park St. Albans United Kingdom AL1 1UJ,https://www.71stalbans.co.uk,,Confirmed
NOURISH & BLOOM DOULA LIMITED,16306844,active,ltd,,,2025-03-11,,2025-03-11,[86900],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
MEZMAI LIMITED,16307587,active,ltd,,,2025-03-11,,2025-03-11,[68209],Wellfields Slough Road Sawbridgeworth United Kingdom CM21 0LR,,,
VALMONT 2025 LTD,16315939,active,ltd,,,2025-03-14,,2025-03-14,[90010],Sas House Kings Langley United Kingdom WD4 9JB,,,
PEDAL PREMISES LIMITED,16316887,active,ltd,,,2025-03-14,,2025-03-14,[98000],115 Southdown Road Harpenden United Kingdom AL5 1QQ,https://www.harpendencycles.co.uk,info@harpendencycles.co.uk,Confirmed
DEVA GATE LTD,16317445,active,ltd,,,2025-03-14,,2025-03-14,[68100],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
GLOBEMED AFFAIRS LIMITED,16211054,active,ltd,,,2025-01-27,,2025-01-27,[70229],9 Collison Avenue Barnet England EN5 3BQ,,,
TRINITY DAY OPPORTUNITIES LTD,16319270,active,ltd,,,2025-03-17,,2025-03-17,[88100],Wellington House London Colney United Kingdom AL2 1HA,,,
TECHNO SUPPLIER UK LTD,16319361,active,ltd,,,2025-03-17,,2025-03-17,[96090],The Cottage Broxbourne United Kingdom EN10 7QJ,,,
PERLINI PROPERTY MAINTENANCE LTD,16270439,active,ltd,,,2025-02-24,,2025-02-24,[43390],1st & 2nd Floor 2 West Street Ware England SG12 9EE,https://www.perlini.co.uk,info@perlini.co.uk,Confirmed
POP FRANCHISING LIMITED,16163625,active,ltd,,,2025-01-05,,2025-01-05,[82990],5 Ducketts Wharf Bishop's Stortford United Kingdom CM23 3AR,https://www.popfranchising.com,,Confirmed
MARSA PROPERTIES LTD,16258256,active,ltd,,,2025-02-17,,2025-02-17,[68209],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,,,
TAVENT LIMITED,16272151,active,ltd,,,2025-02-24,,2025-02-24,[43290],26a Church Street Bishops Stortford England CM23 2LY,,,
HAMILTON WHOLESALERS LIMITED,16273575,active,ltd,,,2025-02-25,,2025-02-25,[46900, 47910],Unit 9 Colne Way Court Watford England WD24 7NE,,,
CASA FAMILY LTD,16270513,active,ltd,,,2025-02-24,,2025-02-24,[68100, 68209, 68320],65a High Street Herts England SG1 3AQ,,,
DR KRYSTYNA WILCZYNSKI LIMITED,16270732,active,ltd,,,2025-02-24,,2025-02-24,[86230],1 Tower House Hoddesdon England EN11 8UR,,,
ELEVARE BUSINESS SERVICES LIMITED,16274667,active,ltd,,,2025-02-25,,2025-02-25,[70221],Batchworth Hill House Rickmansworth United Kingdom WD3 1JS,,,
DAY MOON LIMITED,16263504,active,ltd,,,2025-02-19,,2025-02-19,[62012],39 The Metro Centre Watford England WD18 9SB,,,
MANDER PROPERTIES LTD,16263932,active,ltd,,,2025-02-19,,2025-02-19,[68100, 68209],Ellerd House Harpenden England AL5 2EJ,,,
JBJB LIMITED,16263820,active,ltd,,,2025-02-19,,2025-02-19,[41100],2nd Floor 4 Beaconsfield Road St. Albans United Kingdom AL1 3RD,,,
JAMES & RACHEL YOUNGMAN PROPERTIES LTD,16263653,active,ltd,,,2025-02-19,,2025-02-19,[68100],C/O Michael Filiou Ltd Salisbury House Potters Bar England EN6 5AS,,,
MAIZ LIMITED,16265989,active,ltd,,,2025-02-20,,2025-02-20,[56290],C/O Expertax Limited Watford United Kingdom WD17 1JJ,,,
GD CAPITAL INVESTMENTS LTD,16264671,active,ltd,,,2025-02-20,,2025-02-20,[64209],26 Coltsfoot Road Ware United Kingdom SG12 7NW,,,
VAUNT PROPERTIES LTD,16267804,active,ltd,,,2025-02-21,,2025-02-21,[68100, 68209],Devonshire House Borehamwood United Kingdom WD6 1QQ,,,
SLICE CITY LTD,16264903,active,ltd,,,2025-02-20,,2025-02-20,[56103],4 Honey Lane Hertford United Kingdom SG14 1DN,http://www.slicecity.co.uk,,Confirmed
ALSEMIA PROPERTIES LTD,16198051,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68209, 68320],326 York Road Stevenage United Kingdom SG1 4HW,,,
JAMES YOUNGMAN PRIVATE PRACTICE LTD,16263702,active,ltd,,,2025-02-19,,2025-02-19,[86210],C/O Michael Filiou Ltd Salisbury House Potters Bar England EN6 5AS,,,
ADRIAN AND SONS GROUP LIMITED,16264698,active,ltd,,,2025-02-20,,2025-02-20,[41202],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,https://www.adrianandsonsgrouplimited.co.uk,info@adrianandsonsgrouplimited.co.uk,Confirmed
JOSEPH MYDELL LIMITED,16279649,active,ltd,,,2025-02-26,,2025-02-26,[63990],The Howarth Armsby Suite Studio House Waltham Cross United Kingdom EN8 9SH,,,
SUJANAGAR UK LIMITED,16277322,active,ltd,,,2025-02-26,,2025-02-26,[56101, 56103],9 Chuch Hill Road East Barnet United Kingdom EN4 8SY,,,
SOUTH MIMMS AKH LIMITED,16280284,active,ltd,,,2025-02-27,,2025-02-27,[68209],Warrengate Farm Potters Bar England EN6 3BL,,,
NEON PHARMACEUTICALS LTD,16282697,active,ltd,,,2025-02-28,,2025-02-28,[70229],8 The Chase John Tate Road Hertford United Kingdom SG13 7NN,,,
SOUTH GARE ENGINEERING LTD,16281114,active,ltd,,,2025-02-27,,2025-02-27,[71129],2 Tower House Hoddesdon England EN11 8UR,,,
KHALIF HOLDING GROUP LTD,16283780,active,ltd,,,2025-02-28,,2025-02-28,[64209],Ground Floor Kings House Watford England WD17 2EH,,,
LONDON DEMOLITION LTD,16281549,active,ltd,,,2025-02-27,,2025-02-27,[43390],Regency House Barnet England EN5 4BE,,,
LOVE GRABS & GROUNDWORKS LTD,16234159,active,ltd,,,2025-02-06,,2025-02-06,[49410],Unit 4 Grovelands Hemel Hempstead United Kingdom HP2 7TE,,,
ELM WALK 2025 LIMITED,16306642,active,ltd,,,2025-03-11,,2025-03-11,[41100],C/O Hillier Hopkins Llp First Floor, Radius House Watford United Kingdom WD17 1HP,,,
METALAYER INVESTMENTS LIMITED,16303158,active,ltd,,,2025-03-10,,2025-03-10,[68100],The Hutt C/O Absolute Accountants Limited, Hatfield United Kingdom AL9 5AX,,,
NO' 6 CAFE LIMITED,16307419,active,ltd,,,2025-03-11,,2025-03-11,[56102],11 Greenleaf House Darkes Lane Potters Bar United Kingdom EN6 1AE,,,
ADIL & SONS LTD,16312280,active,ltd,,,2025-03-12,,2025-03-12,[68100],76 The Shearers Bishop's Stortford United Kingdom CM23 4AZ,,,
JUMA HOLDING LIMITED,16313444,active,ltd,,,2025-03-13,,2025-03-13,[64209],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
VITABODY LTD,16322985,active,ltd,,,2025-03-18,,2025-03-18,[47910],G Way Surgical, 26 London Road Bishop's Stortford United Kingdom CM23 3YT,,,
17 & 19 HIGHWOOD AVENUE FREEHOLD LIMITED,16323090,active,ltd,,,2025-03-18,,2025-03-18,[98000],17 Highwood Avenue Bushey United Kingdom WD23 2AL,,,
OXYGEN OASIS LTD,16323163,active,ltd,,,2025-03-18,,2025-03-18,[86900],248a Cotterells Hemel Hempstead United Kingdom HP1 1JP,https://oxygenoasis.co.uk,hello@oxygenoasis.co.uk,Confirmed
AWAV SUPPORT LTD,16323944,active,ltd,,,2025-03-18,,2025-03-18,[70229],110/112 Lancaster Road Barnet United Kingdom EN4 8AL,,,
DRAGONFLY LASERCARE LIMITED,16324938,active,ltd,,,2025-03-18,,2025-03-18,[96020],1 The Shaw Bishops Stortford United Kingdom CM22 7DD,https://dragonflyskinandlasercare.com,info@dragonflyskinandlasercare.com,Confirmed
BISHOP'S STORTFORD TYRES LIMITED,16325081,active,ltd,,,2025-03-18,,2025-03-18,[45200],19 Twyford Business Centre Bishop's Stortford United Kingdom CM23 3YT,https://bishopsstortfordtyres.com,bishopstortfordtires@gmail.com,Confirmed
EXPORT AUTOS LIMITED,16325889,active,ltd,,,2025-03-19,,2025-03-19,[45112, 45190, 45200],24 Mount Pleasant Barnet England EN4 9HH,,,
ABBOTT & CADGER LIMITED,16277235,active,ltd,,,2025-02-26,,2025-02-26,[78109],Riverdale House Wheathampstead England AL4 8BB,,,
WR RIGGING & SCAFFOLDING LTD,16126805,active,ltd,,,2024-12-09,,2024-12-09,[59111],Wellington House London Colney United Kingdom AL2 1HA,,,
ACRE STOKE POGES LIMITED,16125559,active,ltd,,,2024-12-09,,2024-12-09,[68100, 68310],A C R E, Unit 1 Wrotham Park Barnet England EN5 4SZ,,,
RANK AND ROLE LTD,16128994,active,ltd,,,2024-12-10,,2024-12-10,[47710],First Floor Baldock United Kingdom SG7 6QQ,https://rankandrole.co.uk,sales@rankandrole.co.uk,Confirmed
OHMNIUM LIMITED,16125212,active,ltd,,,2024-12-09,,2024-12-09,[43210],24 Mount Pleasant Barnet England EN4 9HH,https://ohmnium.co.uk,,Confirmed
NLP CONSULTANCY LIMITED,16126216,active,ltd,,,2024-12-09,,2024-12-09,[70229],51 Crossfell Road Hemel Hempstead United Kingdom HP3 8RQ,https://www.nlpconsultancy.co.uk,neil@nlpconsultancy.co.uk,Confirmed
OAK DEVELOPERS LIMITED,16127747,active,ltd,,,2024-12-10,,2024-12-10,[68320, 98000],201b.3 Cardinal Point Rickmansworth United Kingdom WD3 1RE,,,
TEESPROPERTY LIMITED,16128884,active,ltd,,,2024-12-10,,2024-12-10,[68209],147a High Street Waltham Cross England EN8 7AP,https://teesproperty.co.uk,,Likely
BSA PREMIER EVENTS LTD,16128972,active,ltd,,,2024-12-10,,2024-12-10,[82990],Unit 2 Hillside Farm Hillside Lane Ware England SG12 9SH,,,
IRONSTONE FREEHOLDS LTD,16127235,active,ltd,,,2024-12-10,,2024-12-10,[41100, 68100, 68209, 68320],5 Elstree Gate Borehamwood England WD6 1JD,,,
MY LATER LIFE PLANNING LIMITED,16130847,active,ltd,,,2024-12-11,,2024-12-11,[64999],4 Lady St. John Square Hertford United Kingdom SG14 2WS,,,
TERRAFIRMA BP LIMITED,16130751,active,ltd,,,2024-12-11,,2024-12-11,[62020],114 Park Avenue Bushey England WD23 2BB,,,
SURIACON LIMITED,16133636,active,ltd,,,2024-12-13,,2024-12-13,[70229],19 Sundew Road Hemel Hempstead, Hertfordshire United Kingdom HP1 2DQ,,,
TRIPOVO LIMITED,16132808,active,ltd,,,2024-12-12,,2024-12-12,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,https://tripovo.com,,Confirmed
YNK SOLUTIONS LIMITED,16138410,active,ltd,,,2024-12-16,,2024-12-16,[70229],145-147 Hatfield Road St. Albans England AL1 4JY,,,
P MARCH BUILDERS LIMITED,16138766,active,ltd,,,2024-12-16,,2024-12-16,[41202],Kings Court Business Centre Stevenage England SG1 2NG,http://www.pmarchbuilders.co.uk,pmarchbuilders@hotmail.com,Confirmed
MISTER WATER SOFTENER LTD,16133944,active,ltd,,,2024-12-13,,2024-12-13,[36000, 43220],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,,,
DORIANAR DESIGNS LIMITED,16138518,active,ltd,,,2024-12-16,,2024-12-16,[71129],C/O Hillier Hopkins Llp First Floor, Radius House Watford United Kingdom WD17 1HP,,,
IRONSTONE REAL ESTATE LTD,16139684,active,ltd,,,2024-12-17,,2024-12-17,[41100, 68100, 68209, 68320],5 Elstree Gate Borehamwood England WD6 1JD,,,
HANDOG HOLDINGS LTD,16132144,active,ltd,,,2024-12-12,,2024-12-12,[64209],Mardoc House 7 Spinney Gardens Hertfordshire England SG4 8BW,https://handogholdings.com,admin@handogholdings.com,Confirmed
FOX DEN NURSERY LTD,16132366,active,ltd,,,2024-12-12,,2024-12-12,[85100],C/O Cag Accounting Services Ltd Imex House Hemel Hempstead United Kingdom HP2 7DX,,,
SILVERMONT LININGS LIMITED,16142286,active,ltd,,,2024-12-18,,2024-12-18,[70229],C/O Absolute Accountants Ltd The Hutt Hatfield United Kingdom AL9 5AX,,,
MONOLITH CONSTRUCTION GROUP LTD,16142518,active,ltd,,,2024-12-18,,2024-12-18,[41202],35 Hobbs Close Waltham Cross United Kingdom EN8 0EB,https://www.monolithconstructiongroup.co.uk,info@monolithconstructiongroup.co.uk,Confirmed
CHICKEN HUB WATFORD LTD,16140842,active,ltd,,,2024-12-17,,2024-12-17,[56103],148 St. Albans Road Watford United Kingdom WD24 4FT,https://www.chicken-hub.com,,Confirmed
ML TEXTILE AGENCIES LIMITED,16141024,active,ltd,,,2024-12-17,,2024-12-17,[46160],Ashdon House Barnet United Kingdom EN5 5YL,,,
JM PAINT LTD,16140768,active,ltd,,,2024-12-17,,2024-12-17,[90030],First Floor 7 Viewpoint Office Village Stevenage United Kingdom SG1 2EQ,https://www.jmpaint.co.uk,jmpainting@hotmail.co.uk,Likely
LUKE MILLS GARDEN DESIGN LTD,16142568,active,ltd,,,2024-12-18,,2024-12-18,[71112, 81300],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
TICKTOCK FIT LTD,16142904,active,ltd,,,2024-12-18,,2024-12-18,[93130],19a Amwell End Ware Hertfordshire United Kingdom SG12 9HP,,,
FSG DRYLINING LTD,16339806,active,ltd,,,2025-03-25,,2025-03-25,[41202, 43310, 43390],3 Milby Court Borehamwood United Kingdom WD6 4EF,,,
NEXTGEN HOLDCO LTD,16340031,active,ltd,,,2025-03-25,,2025-03-25,[64209],1st Floor, 5 Century Court Watford England WD18 9PX,,,
ELEMENT 7 FLOORING LIMITED,16340016,active,ltd,,,2025-03-25,,2025-03-25,[82990],3a Chestnut House Shenley England WD7 9AD,https://www.element7.co.uk,,Confirmed
HCL55 LTD,16340766,active,ltd,,,2025-03-25,,2025-03-25,[98000],19a Wensleydale Hemel Hempstead England HP2 5TF,,,
